Preferred Sample Id,class_id
LE-54-OV29,99eadfda-ba45-447b-baa6-f6d7804965ee
BA-64-OG89,99eadfda-ba45-447b-baa6-f6d7804965ee
JE-45-SM40,99eadfda-ba45-447b-baa6-f6d7804965ee
DB-24-RJ46,99eadfda-ba45-447b-baa6-f6d7804965ee
JA-63-UE21,99eadfda-ba45-447b-baa6-f6d7804965ee
KE-36-JQ07,99eadfda-ba45-447b-baa6-f6d7804965ee
TC-30-MH15,99eadfda-ba45-447b-baa6-f6d7804965ee
LD-50-EZ14,99eadfda-ba45-447b-baa6-f6d7804965ee
JD-93-GO00,99eadfda-ba45-447b-baa6-f6d7804965ee
KF-74-NI13,99eadfda-ba45-447b-baa6-f6d7804965ee
BA-15-OU40,99eadfda-ba45-447b-baa6-f6d7804965ee
VA-43-FW13,99eadfda-ba45-447b-baa6-f6d7804965ee
JB-16-FD36,99eadfda-ba45-447b-baa6-f6d7804965ee
XB-16-FO36,99eadfda-ba45-447b-baa6-f6d7804965ee
XA-56-RE27,99eadfda-ba45-447b-baa6-f6d7804965ee
FA-56-YK08,99eadfda-ba45-447b-baa6-f6d7804965ee
JC-33-GY44,99eadfda-ba45-447b-baa6-f6d7804965ee
RA-09-ZU78,99eadfda-ba45-447b-baa6-f6d7804965ee
UD-32-NP44,99eadfda-ba45-447b-baa6-f6d7804965ee
ZF-89-GC19,99eadfda-ba45-447b-baa6-f6d7804965ee
FA-72-XY12,99eadfda-ba45-447b-baa6-f6d7804965ee
VA-63-IM14,99eadfda-ba45-447b-baa6-f6d7804965ee
FC-43-YF29,99eadfda-ba45-447b-baa6-f6d7804965ee
XD-02-NI27,99eadfda-ba45-447b-baa6-f6d7804965ee
FC-44-KJ21,99eadfda-ba45-447b-baa6-f6d7804965ee
UB-77-MP81,99eadfda-ba45-447b-baa6-f6d7804965ee
VE-35-KK79,99eadfda-ba45-447b-baa6-f6d7804965ee
XD-26-KH44,99eadfda-ba45-447b-baa6-f6d7804965ee
CC-93-KM01,99eadfda-ba45-447b-baa6-f6d7804965ee
XE-22-BL19,99eadfda-ba45-447b-baa6-f6d7804965ee
DC-40-PN16,99eadfda-ba45-447b-baa6-f6d7804965ee
VC-81-SO54,99eadfda-ba45-447b-baa6-f6d7804965ee
VC-76-ZO36,99eadfda-ba45-447b-baa6-f6d7804965ee
ZC-32-SO31,99eadfda-ba45-447b-baa6-f6d7804965ee
FE-06-GK13,99eadfda-ba45-447b-baa6-f6d7804965ee
BE-54-OG99,99eadfda-ba45-447b-baa6-f6d7804965ee
XC-33-VF42,99eadfda-ba45-447b-baa6-f6d7804965ee
ZA-74-IM41,99eadfda-ba45-447b-baa6-f6d7804965ee
UC-37-VP96,99eadfda-ba45-447b-baa6-f6d7804965ee
JF-52-DU97,99eadfda-ba45-447b-baa6-f6d7804965ee
ZA-63-PS88,99eadfda-ba45-447b-baa6-f6d7804965ee
TD-02-NP54,99eadfda-ba45-447b-baa6-f6d7804965ee
BB-91-GL54,99eadfda-ba45-447b-baa6-f6d7804965ee
RD-75-IE45,99eadfda-ba45-447b-baa6-f6d7804965ee
XF-17-IB57,99eadfda-ba45-447b-baa6-f6d7804965ee
WC-04-RG72,99eadfda-ba45-447b-baa6-f6d7804965ee
SC-04-RK72,99eadfda-ba45-447b-baa6-f6d7804965ee
LA-87-MD98,99eadfda-ba45-447b-baa6-f6d7804965ee
EA-05-YN78,99eadfda-ba45-447b-baa6-f6d7804965ee
ZE-65-VG54,99eadfda-ba45-447b-baa6-f6d7804965ee
DE-50-RX50,99eadfda-ba45-447b-baa6-f6d7804965ee
FD-32-KO93,99eadfda-ba45-447b-baa6-f6d7804965ee
SD-74-TA73,99eadfda-ba45-447b-baa6-f6d7804965ee
ZB-24-RM46,99eadfda-ba45-447b-baa6-f6d7804965ee
ZD-67-CY17,99eadfda-ba45-447b-baa6-f6d7804965ee
GB-69-SM70,99eadfda-ba45-447b-baa6-f6d7804965ee
HA-16-RX04,99eadfda-ba45-447b-baa6-f6d7804965ee
CD-32-NI74,99eadfda-ba45-447b-baa6-f6d7804965ee
NB-12-WQ12,99eadfda-ba45-447b-baa6-f6d7804965ee
YB-30-DX23,99eadfda-ba45-447b-baa6-f6d7804965ee
RD-45-OO44,99eadfda-ba45-447b-baa6-f6d7804965ee
EB-50-YX90,99eadfda-ba45-447b-baa6-f6d7804965ee
FE-05-OQ00,99eadfda-ba45-447b-baa6-f6d7804965ee
GC-72-DE99,99eadfda-ba45-447b-baa6-f6d7804965ee
XA-51-OH42,99eadfda-ba45-447b-baa6-f6d7804965ee
LF-77-PD48,99eadfda-ba45-447b-baa6-f6d7804965ee
OE-06-CC03,99eadfda-ba45-447b-baa6-f6d7804965ee
RB-77-ET61,99eadfda-ba45-447b-baa6-f6d7804965ee
JB-59-CS49,99eadfda-ba45-447b-baa6-f6d7804965ee
SA-25-YY78,99eadfda-ba45-447b-baa6-f6d7804965ee
YE-67-MV75,99eadfda-ba45-447b-baa6-f6d7804965ee
AA-26-KV70,99eadfda-ba45-447b-baa6-f6d7804965ee
AC-24-RD72,99eadfda-ba45-447b-baa6-f6d7804965ee
JB-59-HI85,99eadfda-ba45-447b-baa6-f6d7804965ee
ZF-79-RC74,99eadfda-ba45-447b-baa6-f6d7804965ee
LD-64-LV59,99eadfda-ba45-447b-baa6-f6d7804965ee
BF-25-KA52,99eadfda-ba45-447b-baa6-f6d7804965ee
ZB-48-SS00,99eadfda-ba45-447b-baa6-f6d7804965ee
DB-82-EL86,99eadfda-ba45-447b-baa6-f6d7804965ee
ZA-82-NY40,99eadfda-ba45-447b-baa6-f6d7804965ee
ZE-14-ZC97,99eadfda-ba45-447b-baa6-f6d7804965ee
HD-88-UB76,99eadfda-ba45-447b-baa6-f6d7804965ee
PE-61-CP52,99eadfda-ba45-447b-baa6-f6d7804965ee
XE-74-ST83,99eadfda-ba45-447b-baa6-f6d7804965ee
JE-21-RQ50,99eadfda-ba45-447b-baa6-f6d7804965ee
PD-26-KP44,99eadfda-ba45-447b-baa6-f6d7804965ee
XC-78-CZ92,99eadfda-ba45-447b-baa6-f6d7804965ee
DA-89-VJ58,99eadfda-ba45-447b-baa6-f6d7804965ee
RF-84-CA48,99eadfda-ba45-447b-baa6-f6d7804965ee
